customer_id,signup_date,age,gender,region,acquisition_channel,tenure_days,tenure_months,recency_days,frequency,monetary,avg_order_value,RFM_total,segment,customer_value_tier,support_tickets_last_90d,app_logins_last_30d,email_open_rate,avg_support_csat,churn_probability,risk_tier,recommended_action,churned
CUST01614,2025-09-06,29,Other,East,Social Media,116,3.9,26.0,4.0,305.47,76.37,8.0,Others,Gold,1,3,0.38,4.2,0.0687,Low,Standard engagement / newsletter,0
CUST01615,2025-08-01,30,Other,Central,Referral,152,5.1,63.0,2.0,167.11,83.56,6.0,Hibernating,Silver,1,8,0.62,4.2,0.0964,Low,Standard engagement / newsletter,0
CUST01616,2025-11-30,39,Male,East,Email Campaign,31,1.0,27.0,1.0,44.08,44.08,5.0,Promising,Bronze,0,6,0.38,3.9,0.0094,Low,Standard engagement / newsletter,0
CUST01617,2024-11-24,32,Male,South,Email Campaign,402,13.4,55.0,12.0,516.96,43.08,10.0,At Risk,Gold,1,4,0.45,5.0,0.1146,Low,Standard engagement / newsletter,0
CUST01618,2024-03-31,47,Male,Central,Paid Ads,640,21.3,127.0,14.0,829.03,59.22,9.0,At Risk,Platinum,0,10,0.44,4.1,0.0643,Low,Standard engagement / newsletter,1
CUST01619,2025-06-30,19,Female,Central,Email Campaign,184,6.1,28.0,3.0,135.95,45.32,7.0,Promising,Silver,1,6,0.63,4.2,0.1771,Low,Standard engagement / newsletter,0
CUST01620,2024-08-20,36,Female,North,Referral,498,16.6,13.0,36.0,2628.11,73.0,14.0,Champions,Platinum,2,13,0.37,4.8,0.001,Low,Upsell / referral program invite,0
CUST01621,2025-12-10,37,Male,South,Referral,21,0.7,21.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,4,0.31,4.8,0.0073,Low,Standard engagement / newsletter,0
CUST01622,2025-09-15,41,Female,East,Referral,107,3.6,28.0,4.0,258.81,64.7,8.0,Others,Silver,0,10,0.48,3.9,0.009,Low,Standard engagement / newsletter,0
CUST01623,2025-05-11,41,Male,Central,Email Campaign,234,7.8,36.0,2.0,155.91,77.96,7.0,Promising,Silver,0,5,0.42,4.1,0.643,Medium,Monitor + include in nurture campaign,0
CUST01624,2024-05-09,31,Female,Central,Organic Search,601,20.0,137.0,17.0,870.23,51.19,11.0,At Risk,Platinum,0,4,0.35,4.3,0.8227,High,Send targeted discount / re-engagement email,1
CUST01625,2024-01-16,32,Male,East,Social Media,715,23.8,26.0,34.0,2502.51,73.6,13.0,Loyal Customers,Platinum,1,7,0.52,4.1,0.0019,Low,Standard engagement / newsletter,0
CUST01626,2025-02-28,42,Male,Central,Email Campaign,306,10.2,42.0,10.0,536.1999999999999,53.62,11.0,Loyal Customers,Gold,0,5,0.23,3.5,0.1192,Low,Standard engagement / newsletter,0
CUST01627,2024-01-19,42,Male,North,Referral,712,23.7,54.0,17.0,909.0,53.47,12.0,At Risk,Platinum,1,5,0.33,4.1,0.1958,Low,Standard engagement / newsletter,0
CUST01628,2025-01-09,41,Female,North,Social Media,356,11.9,20.0,7.0,326.64,46.66,10.0,Loyal Customers,Gold,1,7,0.72,3.0,0.1054,Low,Standard engagement / newsletter,0
CUST01629,2024-09-29,51,Female,Central,Referral,458,15.3,3.0,20.0,1387.15,69.36,15.0,Champions,Platinum,0,5,0.21,4.2,0.0018,Low,Upsell / referral program invite,0
CUST01630,2025-11-04,19,Male,Central,Referral,57,1.9,57.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.23,2.8,0.0102,Low,Standard engagement / newsletter,0
CUST01631,2024-11-12,40,Other,Central,Social Media,414,13.8,342.0,1.0,16.31,16.31,3.0,Hibernating,Bronze,0,4,0.24,3.1,0.9958,High,Send targeted discount / re-engagement email,1
CUST01632,2024-07-14,24,Female,North,Referral,535,17.8,4.0,11.0,599.3,54.48,13.0,Champions,Platinum,0,9,0.29,3.2,0.0758,Low,Upsell / referral program invite,0
CUST01633,2025-11-30,39,Other,South,Referral,31,1.0,31.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,6,0.47,3.2,0.0106,Low,Standard engagement / newsletter,0
CUST01634,2024-04-18,30,Other,North,Organic Search,622,20.7,11.0,29.0,1996.55,68.85,14.0,Champions,Platinum,0,11,0.62,5.0,0.0011,Low,Upsell / referral program invite,0
CUST01635,2024-12-23,27,Male,Central,Email Campaign,373,12.4,4.0,8.0,364.94,45.62,12.0,Loyal Customers,Gold,1,7,0.17,5.0,0.408,Medium,Monitor + include in nurture campaign,0
CUST01636,2024-07-31,24,Male,North,Paid Ads,518,17.3,18.0,24.0,1870.57,77.94,14.0,Champions,Platinum,0,12,0.28,4.4,0.002,Low,Upsell / referral program invite,0
CUST01637,2025-11-05,47,Other,South,Social Media,56,1.9,23.0,4.0,150.51,37.63,8.0,New Customers,Silver,2,2,0.16,3.6,0.0006,Low,Standard engagement / newsletter,0
CUST01638,2024-01-05,18,Male,South,Email Campaign,726,24.2,155.0,1.0,47.68,47.68,3.0,Hibernating,Bronze,2,0,0.12,3.3,0.9652,High,Send targeted discount / re-engagement email,1
CUST01639,2025-10-25,38,Other,West,Organic Search,67,2.2,44.0,1.0,81.47,81.47,4.0,Hibernating,Silver,0,0,0.31,3.7,0.001,Low,Standard engagement / newsletter,0
CUST01640,2024-06-29,44,Other,South,Organic Search,550,18.3,3.0,19.0,1308.79,68.88,15.0,Champions,Platinum,0,7,0.83,4.0,0.0004,Low,Upsell / referral program invite,0
CUST01641,2025-04-30,41,Female,East,Organic Search,245,8.2,60.0,10.0,541.83,54.18,10.0,At Risk,Gold,0,4,0.41,3.7,0.0133,Low,Standard engagement / newsletter,0
CUST01642,2024-10-10,18,Male,North,Organic Search,447,14.9,49.0,8.0,297.44,37.18,9.0,At Risk,Gold,1,3,0.4,4.3,0.4844,Medium,Monitor + include in nurture campaign,0
CUST01643,2025-11-15,37,Male,East,Email Campaign,46,1.5,37.0,1.0,63.54,63.54,5.0,Promising,Bronze,0,10,0.2,3.1,0.0043,Low,Standard engagement / newsletter,0
CUST01644,2024-06-08,52,Male,Central,Paid Ads,571,19.0,35.0,11.0,559.4,50.85,11.0,Loyal Customers,Gold,1,1,0.32,2.7,0.225,Low,Standard engagement / newsletter,0
CUST01645,2025-05-01,41,Female,West,Social Media,244,8.1,200.0,2.0,103.49,51.74,4.0,Hibernating,Silver,0,3,0.05,3.5,0.36,Medium,Monitor + include in nurture campaign,1
CUST01646,2024-09-16,38,Female,West,Social Media,471,15.7,25.0,9.0,349.26,38.81,10.0,Loyal Customers,Gold,1,2,0.29,3.5,0.1992,Low,Standard engagement / newsletter,0
CUST01647,2024-04-29,19,Female,North,Social Media,611,20.4,33.0,5.0,299.24,59.85,9.0,Loyal Customers,Gold,0,2,0.4,3.7,0.1336,Low,Standard engagement / newsletter,0
CUST01648,2025-07-01,23,Other,North,Email Campaign,183,6.1,8.0,5.0,241.24,48.25,10.0,Others,Silver,0,4,0.22,4.9,0.0677,Low,Standard engagement / newsletter,0
CUST01649,2025-07-09,18,Male,Central,Organic Search,175,5.8,22.0,3.0,158.04000000000002,52.68,8.0,New Customers,Silver,1,4,0.2,3.9,0.1551,Low,Standard engagement / newsletter,0
CUST01650,2024-06-15,48,Other,Central,Organic Search,564,18.8,128.0,1.0,65.48,65.48,3.0,Hibernating,Bronze,4,0,0.27,3.1,0.9914,High,Send targeted discount / re-engagement email,1
CUST01651,2024-12-19,39,Other,North,Referral,377,12.6,1.0,6.0,436.49,72.75,12.0,Loyal Customers,Gold,0,6,0.54,3.4,0.1063,Low,Standard engagement / newsletter,0
CUST01652,2025-11-07,64,Other,North,Referral,54,1.8,49.0,1.0,51.25,51.25,4.0,Hibernating,Bronze,0,5,0.34,4.1,0.0009,Low,Standard engagement / newsletter,0
CUST01653,2025-08-27,40,Other,East,Email Campaign,126,4.2,86.0,1.0,22.95,22.95,3.0,Hibernating,Bronze,2,0,0.45,4.5,0.3674,Medium,Monitor + include in nurture campaign,0
CUST01654,2025-02-12,24,Male,East,Social Media,322,10.7,208.0,2.0,216.42,108.21,5.0,Hibernating,Silver,0,0,0.23,4.2,0.941,High,Send targeted discount / re-engagement email,1
CUST01655,2024-09-17,36,Female,West,Organic Search,470,15.7,257.0,3.0,148.68,49.56,5.0,Hibernating,Silver,1,1,0.07,3.9,0.6764,High,Send targeted discount / re-engagement email,1
CUST01656,2025-08-29,27,Female,South,Email Campaign,124,4.1,30.0,6.0,365.91,60.99,9.0,Loyal Customers,Gold,0,4,0.32,4.0,0.0333,Low,Standard engagement / newsletter,0
CUST01657,2025-11-07,47,Male,South,Social Media,54,1.8,47.0,1.0,39.12,39.12,4.0,Hibernating,Bronze,0,8,0.54,3.6,0.0016,Low,Standard engagement / newsletter,0
CUST01658,2025-12-04,34,Other,East,Paid Ads,27,0.9,1.0,1.0,62.84,62.84,7.0,New Customers,Bronze,0,2,0.32,4.0,0.0033,Low,Standard engagement / newsletter,0
CUST01659,2025-01-03,24,Female,East,Organic Search,362,12.1,12.0,11.0,483.58,43.96,12.0,Champions,Gold,0,6,0.39,4.5,0.1077,Low,Upsell / referral program invite,0
CUST01660,2024-02-06,49,Other,Central,Paid Ads,694,23.1,68.0,8.0,375.55,46.94,9.0,At Risk,Gold,2,2,0.75,3.3,0.2832,Low,Standard engagement / newsletter,0
CUST01661,2024-09-27,21,Male,North,Organic Search,460,15.3,36.0,18.0,1350.74,75.04,13.0,Loyal Customers,Platinum,0,9,0.36,3.6,0.0014,Low,Standard engagement / newsletter,0
CUST01662,2024-08-12,25,Other,Central,Social Media,506,16.9,15.0,13.0,580.24,44.63,12.0,Champions,Gold,0,6,0.19,4.8,0.112,Low,Upsell / referral program invite,0
CUST01663,2024-08-04,37,Other,Central,Organic Search,514,17.1,3.0,10.0,517.65,51.76,13.0,Champions,Gold,0,5,0.7,4.3,0.1912,Low,Upsell / referral program invite,0
CUST01664,2025-02-07,42,Female,South,Referral,327,10.9,36.0,6.0,185.89,30.98,8.0,Needs Attention,Silver,0,4,0.18,5.0,0.094,Low,Standard engagement / newsletter,0
CUST01665,2025-12-16,51,Male,West,Email Campaign,15,0.5,15.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,5,0.42,4.3,0.0043,Low,Standard engagement / newsletter,0
CUST01666,2024-03-03,49,Male,South,Paid Ads,668,22.3,41.0,3.0,163.45,54.48,7.0,Promising,Silver,0,3,0.54,4.3,0.4647,Medium,Monitor + include in nurture campaign,0
CUST01667,2024-02-14,56,Male,Central,Referral,686,22.9,77.0,8.0,324.04,40.51,9.0,At Risk,Gold,0,3,0.31,3.0,0.5052,Medium,Monitor + include in nurture campaign,0
CUST01668,2025-08-12,45,Male,North,Paid Ads,141,4.7,2.0,4.0,229.01,57.25,9.0,New Customers,Silver,2,5,0.61,4.8,0.0411,Low,Standard engagement / newsletter,0
CUST01669,2025-08-13,20,Other,Central,Organic Search,140,4.7,3.0,7.0,372.36,53.19,11.0,Loyal Customers,Gold,0,4,0.64,5.0,0.1201,Low,Standard engagement / newsletter,0
CUST01670,2025-10-29,35,Other,West,Email Campaign,63,2.1,9.0,1.0,122.68,122.68,8.0,New Customers,Silver,0,7,0.62,4.7,0.0044,Low,Standard engagement / newsletter,0
CUST01671,2024-05-19,52,Male,East,Organic Search,591,19.7,75.0,31.0,2397.64,77.34,12.0,At Risk,Platinum,0,14,0.58,5.0,0.0004,Low,Standard engagement / newsletter,0
CUST01672,2024-03-28,19,Female,North,Paid Ads,643,21.4,152.0,10.0,517.13,51.71,9.0,At Risk,Gold,1,2,0.18,3.1,0.6254,Medium,Monitor + include in nurture campaign,1
CUST01673,2024-06-16,32,Other,Central,Social Media,563,18.8,3.0,14.0,950.34,67.88,14.0,Champions,Platinum,1,5,0.2,3.9,0.0863,Low,Upsell / referral program invite,0
CUST01674,2024-06-01,21,Female,East,Paid Ads,578,19.3,26.0,8.0,318.22,39.78,10.0,Loyal Customers,Gold,0,1,0.14,4.1,0.2918,Low,Standard engagement / newsletter,0
CUST01675,2024-09-30,30,Other,South,Organic Search,457,15.2,45.0,11.0,779.7,70.88,10.0,At Risk,Platinum,2,6,0.46,3.7,0.0202,Low,Standard engagement / newsletter,0
CUST01676,2024-08-09,46,Female,Central,Organic Search,509,17.0,1.0,27.0,2128.31,78.83,15.0,Champions,Platinum,0,11,0.45,4.7,0.0005,Low,Upsell / referral program invite,0
CUST01677,2024-12-20,43,Male,East,Social Media,376,12.5,27.0,8.0,557.84,69.73,11.0,Loyal Customers,Gold,0,5,0.62,3.8,0.0069,Low,Standard engagement / newsletter,0
CUST01678,2024-09-08,42,Female,East,Email Campaign,479,16.0,206.0,2.0,80.44,40.22,4.0,Hibernating,Silver,0,1,0.38,2.6,0.981,High,Send targeted discount / re-engagement email,1
CUST01679,2024-08-06,39,Other,East,Email Campaign,512,17.1,104.0,6.0,146.66,24.44,6.0,Lost,Silver,1,0,0.36,4.4,0.8841,High,Send targeted discount / re-engagement email,1
CUST01680,2024-10-13,33,Male,Central,Email Campaign,444,14.8,10.0,27.0,1895.92,70.22,14.0,Champions,Platinum,0,9,0.65,5.0,0.0007,Low,Upsell / referral program invite,0
CUST01681,2025-04-30,28,Female,East,Social Media,245,8.2,25.0,4.0,155.5,38.88,7.0,Promising,Silver,1,4,0.37,4.1,0.1069,Low,Standard engagement / newsletter,0
CUST01682,2024-07-24,50,Male,North,Referral,525,17.5,270.0,2.0,24.86,12.43,4.0,Hibernating,Bronze,1,0,0.22,2.4,0.9662,High,Send targeted discount / re-engagement email,1
CUST01683,2025-05-23,46,Male,South,Social Media,222,7.4,4.0,3.0,222.25,74.08,9.0,New Customers,Silver,0,6,0.19,4.3,0.0236,Low,Standard engagement / newsletter,0
CUST01684,2025-10-02,24,Female,East,Paid Ads,90,3.0,49.0,1.0,63.42,63.42,4.0,Hibernating,Bronze,2,0,0.03,3.3,0.0084,Low,Standard engagement / newsletter,0
CUST01685,2025-06-10,18,Other,East,Social Media,204,6.8,81.0,4.0,249.84,62.46,7.0,Others,Silver,0,13,0.45,4.7,0.0385,Low,Standard engagement / newsletter,0
CUST01686,2024-08-21,44,Female,West,Referral,497,16.6,6.0,14.0,636.94,45.5,13.0,Champions,Platinum,1,7,0.33,3.5,0.0254,Low,Upsell / referral program invite,0
CUST01687,2025-09-14,61,Female,West,Email Campaign,108,3.6,64.0,1.0,31.92,31.92,4.0,Hibernating,Bronze,1,3,0.19,3.4,0.0871,Low,Standard engagement / newsletter,0
CUST01688,2024-02-05,50,Male,South,Email Campaign,695,23.2,125.0,9.0,455.06,50.56,9.0,At Risk,Gold,1,1,0.42,3.4,0.8508,High,Send targeted discount / re-engagement email,1
CUST01689,2024-12-10,26,Male,East,Paid Ads,386,12.9,45.0,7.0,452.59,64.66,9.0,At Risk,Gold,0,8,0.28,5.0,0.0165,Low,Standard engagement / newsletter,0
CUST01690,2024-08-13,31,Other,South,Referral,505,16.8,199.0,5.0,302.17,60.43,7.0,At Risk,Gold,0,3,0.39,4.5,0.8053,High,Send targeted discount / re-engagement email,1
CUST01691,2024-11-20,42,Other,North,Organic Search,406,13.5,53.0,12.0,512.63,42.72,10.0,At Risk,Gold,1,5,0.42,3.9,0.0552,Low,Standard engagement / newsletter,0
CUST01692,2025-06-27,46,Male,Central,Organic Search,187,6.2,11.0,8.0,525.08,65.64,12.0,Champions,Gold,0,10,0.5,4.7,0.0034,Low,Upsell / referral program invite,0
CUST01693,2025-06-21,41,Other,Central,Social Media,193,6.4,193.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,2,0,0.17,2.5,0.9978,High,Send targeted discount / re-engagement email,1
CUST01694,2025-02-08,28,Other,South,Organic Search,326,10.9,5.0,3.0,245.79,81.93,10.0,New Customers,Silver,0,0,0.21,3.1,0.2015,Low,Standard engagement / newsletter,0
CUST01695,2024-11-16,31,Other,East,Email Campaign,410,13.7,64.0,6.0,235.5,39.25,7.0,Others,Silver,1,1,0.0,3.5,0.441,Medium,Monitor + include in nurture campaign,0
CUST01696,2024-02-27,38,Other,West,Paid Ads,673,22.4,67.0,8.0,349.24,43.66,9.0,At Risk,Gold,2,2,0.39,4.6,0.6066,Medium,Monitor + include in nurture campaign,0
CUST01697,2024-07-23,24,Female,West,Paid Ads,526,17.5,20.0,13.0,698.8199999999999,53.76,12.0,Champions,Platinum,1,8,0.43,4.4,0.1277,Low,Upsell / referral program invite,0
CUST01698,2025-07-10,39,Other,East,Paid Ads,174,5.8,159.0,1.0,59.63,59.63,3.0,Hibernating,Bronze,0,1,0.29,3.1,0.92,High,Send targeted discount / re-engagement email,1
CUST01699,2024-03-14,18,Female,Central,Email Campaign,657,21.9,2.0,32.0,2574.15,80.44,15.0,Champions,Platinum,2,20,0.32,5.0,0.0007,Low,Upsell / referral program invite,0
CUST01700,2025-03-30,62,Male,West,Referral,276,9.2,12.0,13.0,892.4399999999999,68.65,13.0,Champions,Platinum,0,19,0.75,4.2,0.0029,Low,Upsell / referral program invite,0
CUST01701,2025-08-02,29,Other,North,Paid Ads,151,5.0,151.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,0,0.02,2.2,0.9962,High,Send targeted discount / re-engagement email,1
CUST01702,2024-02-04,40,Other,South,Email Campaign,696,23.2,1.0,30.0,2062.87,68.76,15.0,Champions,Platinum,0,7,0.48,4.2,0.0026,Low,Upsell / referral program invite,0
CUST01703,2024-04-04,29,Male,West,Paid Ads,636,21.2,36.0,15.0,672.13,44.81,12.0,Loyal Customers,Platinum,1,4,0.25,2.6,0.1415,Low,Standard engagement / newsletter,0
CUST01704,2025-11-24,20,Male,Central,Email Campaign,37,1.2,35.0,1.0,75.88,75.88,5.0,Promising,Bronze,0,4,0.27,4.1,0.0072,Low,Standard engagement / newsletter,0
CUST01705,2025-05-12,41,Other,South,Social Media,233,7.8,233.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.16,4.3,0.9941,High,Send targeted discount / re-engagement email,1
CUST01706,2025-03-23,31,Female,North,Paid Ads,283,9.4,3.0,8.0,462.99,57.87,13.0,Champions,Gold,2,5,0.57,5.0,0.0568,Low,Upsell / referral program invite,0
CUST01707,2025-11-29,27,Female,South,Organic Search,32,1.1,32.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,5,0.26,4.4,0.0053,Low,Standard engagement / newsletter,0
CUST01708,2025-12-29,26,Female,East,Paid Ads,2,0.1,2.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,7,0.11,3.7,0.0034,Low,Standard engagement / newsletter,0
CUST01709,2025-05-22,43,Male,South,Email Campaign,223,7.4,16.0,4.0,180.59,45.15,8.0,New Customers,Silver,0,1,0.24,2.3,0.1157,Low,Standard engagement / newsletter,0
CUST01710,2024-03-30,50,Female,West,Social Media,641,21.4,274.0,4.0,228.8,57.2,5.0,Hibernating,Silver,0,0,0.18,4.1,0.5244,Medium,Monitor + include in nurture campaign,1
CUST01711,2025-11-18,36,Female,North,Organic Search,43,1.4,43.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,2,0.29,4.9,0.0049,Low,Standard engagement / newsletter,0
CUST01712,2024-09-10,48,Other,East,Organic Search,477,15.9,6.0,25.0,1945.92,77.84,15.0,Champions,Platinum,0,7,0.43,3.7,0.0003,Low,Upsell / referral program invite,0
CUST01713,2025-05-06,29,Other,Central,Referral,239,8.0,239.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,2,0,0.08,3.9,0.9847,High,Send targeted discount / re-engagement email,1
CUST01714,2024-11-24,37,Other,East,Email Campaign,402,13.4,137.0,11.0,515.97,46.91,9.0,At Risk,Gold,1,6,0.28,3.6,0.5142,Medium,Monitor + include in nurture campaign,1
CUST01715,2025-03-24,41,Other,Central,Paid Ads,282,9.4,111.0,1.0,38.5,38.5,3.0,Hibernating,Bronze,2,1,0.12,4.8,0.9466,High,Send targeted discount / re-engagement email,1
CUST01716,2025-11-11,18,Female,West,Referral,50,1.7,10.0,6.0,639.51,106.58,11.0,Loyal Customers,Platinum,0,13,0.34,4.1,0.001,Low,Standard engagement / newsletter,0
CUST01717,2024-11-30,54,Other,North,Email Campaign,396,13.2,47.0,8.0,529.26,66.16,10.0,At Risk,Gold,1,3,0.48,4.1,0.0244,Low,Standard engagement / newsletter,0
CUST01718,2025-05-15,24,Female,West,Paid Ads,230,7.7,42.0,3.0,129.12,43.04,7.0,Promising,Silver,1,2,0.3,2.6,0.2028,Low,Standard engagement / newsletter,0
CUST01719,2024-08-08,42,Other,West,Referral,510,17.0,59.0,10.0,597.14,59.71,10.0,At Risk,Platinum,0,5,0.48,4.0,0.0814,Low,Standard engagement / newsletter,0
CUST01720,2025-02-22,27,Female,West,Social Media,312,10.4,46.0,11.0,661.39,60.13,10.0,At Risk,Platinum,0,9,0.5,4.0,0.0222,Low,Standard engagement / newsletter,0
CUST01721,2025-09-15,18,Other,North,Email Campaign,107,3.6,107.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.07,2.2,0.9877,High,Send targeted discount / re-engagement email,1
CUST01722,2025-04-14,18,Male,West,Paid Ads,261,8.7,34.0,9.0,688.22,76.47,11.0,Loyal Customers,Platinum,0,7,0.57,4.7,0.0116,Low,Standard engagement / newsletter,0
CUST01723,2024-06-20,52,Male,North,Email Campaign,559,18.6,435.0,2.0,84.78,42.39,4.0,Hibernating,Silver,2,0,0.19,2.9,0.9471,High,Send targeted discount / re-engagement email,1
CUST01724,2024-06-19,34,Other,East,Paid Ads,560,18.7,491.0,1.0,44.52,44.52,3.0,Hibernating,Bronze,0,0,0.15,3.5,0.9606,High,Send targeted discount / re-engagement email,1
CUST01725,2024-05-14,44,Male,South,Paid Ads,596,19.9,33.0,13.0,617.8,47.52,11.0,Loyal Customers,Platinum,0,4,0.38,3.0,0.0504,Low,Standard engagement / newsletter,0
CUST01726,2025-08-13,46,Female,Central,Organic Search,140,4.7,4.0,6.0,296.14,49.36,11.0,Loyal Customers,Gold,0,11,0.07,4.0,0.0159,Low,Standard engagement / newsletter,0
CUST01727,2024-08-27,27,Other,South,Social Media,491,16.4,20.0,13.0,772.97,59.46,12.0,Champions,Platinum,0,6,0.32,5.0,0.0402,Low,Upsell / referral program invite,0
CUST01728,2025-02-11,39,Female,North,Social Media,323,10.8,27.0,5.0,220.47,44.09,8.0,Needs Attention,Silver,0,3,0.31,3.4,0.2806,Low,Standard engagement / newsletter,0
CUST01729,2024-05-11,51,Other,West,Social Media,599,20.0,3.0,15.0,529.0,35.27,14.0,Champions,Gold,1,10,0.4,4.4,0.0165,Low,Upsell / referral program invite,0
CUST01730,2024-02-04,41,Male,Central,Paid Ads,696,23.2,15.0,28.0,1615.24,57.69,14.0,Champions,Platinum,1,3,0.35,5.0,0.0136,Low,Upsell / referral program invite,0
CUST01731,2025-07-27,24,Other,West,Organic Search,157,5.2,157.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,3,2,0.36,3.7,0.988,High,Send targeted discount / re-engagement email,1
CUST01732,2024-07-10,22,Male,North,Paid Ads,539,18.0,47.0,4.0,254.29,63.57,7.0,Others,Silver,1,2,0.28,4.1,0.5088,Medium,Monitor + include in nurture campaign,0
CUST01733,2025-05-29,52,Other,Central,Paid Ads,216,7.2,36.0,9.0,441.29,49.03,11.0,Loyal Customers,Gold,0,8,0.62,4.7,0.0229,Low,Standard engagement / newsletter,0
CUST01734,2025-04-17,60,Male,Central,Organic Search,258,8.6,85.0,3.0,251.38,83.79,7.0,Others,Silver,1,2,0.51,4.0,0.116,Low,Standard engagement / newsletter,0
CUST01735,2024-09-03,48,Other,South,Organic Search,484,16.1,35.0,13.0,555.57,42.74,11.0,Loyal Customers,Gold,0,4,0.5,3.6,0.024,Low,Standard engagement / newsletter,0
CUST01736,2025-11-23,43,Male,East,Paid Ads,38,1.3,8.0,2.0,174.60000000000002,87.3,9.0,New Customers,Silver,2,4,0.46,5.0,0.0047,Low,Standard engagement / newsletter,0
CUST01737,2024-03-14,41,Other,West,Email Campaign,657,21.9,10.0,10.0,478.99,47.9,12.0,Champions,Gold,0,4,0.21,4.3,0.3192,Low,Upsell / referral program invite,0
CUST01738,2025-07-01,53,Other,North,Referral,183,6.1,183.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,0,0.48,4.1,0.985,High,Send targeted discount / re-engagement email,1
CUST01739,2025-08-07,32,Male,South,Social Media,146,4.9,141.0,1.0,33.16,33.16,3.0,Hibernating,Bronze,0,1,0.19,4.3,0.9257,High,Send targeted discount / re-engagement email,1
CUST01740,2024-08-07,47,Other,West,Social Media,511,17.0,64.0,7.0,293.78000000000003,41.97,8.0,At Risk,Gold,0,3,0.35,4.8,0.1682,Low,Standard engagement / newsletter,0
CUST01741,2025-12-29,23,Male,South,Social Media,2,0.1,2.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,2,2,0.49,5.0,0.0153,Low,Standard engagement / newsletter,0
CUST01742,2024-05-03,41,Other,South,Email Campaign,607,20.2,80.0,5.0,152.92,30.58,7.0,Others,Silver,2,1,0.13,4.0,0.1909,Low,Standard engagement / newsletter,0
CUST01743,2024-12-12,43,Male,Central,Email Campaign,384,12.8,17.0,10.0,551.33,55.13,12.0,Champions,Gold,1,5,0.44,3.9,0.0496,Low,Upsell / referral program invite,0
CUST01744,2025-09-30,31,Female,South,Referral,92,3.1,66.0,1.0,65.8,65.8,4.0,Hibernating,Bronze,2,2,0.22,4.2,0.0043,Low,Standard engagement / newsletter,0
CUST01745,2025-03-28,30,Female,Central,Email Campaign,278,9.3,19.0,17.0,803.05,47.24,13.0,Champions,Platinum,0,13,0.6,5.0,0.0041,Low,Upsell / referral program invite,0
CUST01746,2025-02-19,32,Male,South,Social Media,315,10.5,86.0,1.0,23.63,23.63,3.0,Hibernating,Bronze,0,2,0.31,2.9,0.6096,Medium,Monitor + include in nurture campaign,0
CUST01747,2024-08-04,18,Female,South,Organic Search,514,17.1,62.0,7.0,276.44,39.49,8.0,At Risk,Gold,0,1,0.27,2.2,0.1754,Low,Standard engagement / newsletter,0
CUST01748,2025-12-13,23,Male,South,Email Campaign,18,0.6,18.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,4,0.44,2.3,0.0262,Low,Standard engagement / newsletter,0
CUST01749,2024-09-05,18,Other,West,Paid Ads,482,16.1,146.0,9.0,433.88,48.21,9.0,At Risk,Gold,0,1,0.11,4.0,0.7765,High,Send targeted discount / re-engagement email,1
CUST01750,2024-07-04,42,Other,North,Paid Ads,545,18.2,545.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,2,0,0.11,3.7,0.996,High,Send targeted discount / re-engagement email,1
CUST01751,2024-03-13,46,Female,Central,Email Campaign,658,21.9,658.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,0,0.0,4.3,0.9973,High,Send targeted discount / re-engagement email,1
CUST01752,2025-11-08,41,Male,Central,Email Campaign,53,1.8,23.0,2.0,84.36,42.18,7.0,New Customers,Silver,0,6,0.59,4.7,0.0141,Low,Standard engagement / newsletter,0
CUST01753,2025-10-24,23,Male,North,Social Media,68,2.3,19.0,1.0,165.6,165.6,7.0,New Customers,Silver,1,4,0.5,4.0,0.0055,Low,Standard engagement / newsletter,0
CUST01754,2024-07-31,50,Other,South,Email Campaign,518,17.3,43.0,18.0,1045.18,58.07,12.0,At Risk,Platinum,1,2,0.52,5.0,0.0029,Low,Standard engagement / newsletter,0
CUST01755,2024-04-10,35,Other,North,Social Media,630,21.0,41.0,29.0,2568.06,88.55,13.0,Loyal Customers,Platinum,0,13,0.5,5.0,0.0032,Low,Standard engagement / newsletter,0
CUST01756,2024-04-08,27,Other,West,Referral,632,21.1,283.0,1.0,40.77,40.77,3.0,Hibernating,Bronze,1,3,0.0,3.4,0.962,High,Send targeted discount / re-engagement email,1
