transaction_id,customer_id,transaction_date,amount,category,discount_used
TXN0013245,CUST01697,2025-04-16,112.76,Books,1
TXN0013246,CUST01697,2025-12-11,61.14,Home & Kitchen,0
TXN0013247,CUST01697,2024-10-12,55.35,Books,0
TXN0013248,CUST01697,2025-03-31,79.21,Sports,0
TXN0013249,CUST01697,2024-11-01,26.15,Electronics,0
TXN0013250,CUST01697,2025-04-28,74.25,Beauty,0
TXN0013251,CUST01698,2025-07-25,59.63,Beauty,0
TXN0013252,CUST01699,2024-08-07,178.46,Electronics,0
TXN0013253,CUST01699,2025-10-04,34.86,Home & Kitchen,0
TXN0013254,CUST01699,2024-03-26,39.56,Beauty,0
TXN0013255,CUST01699,2024-09-15,47.71,Sports,0
TXN0013256,CUST01699,2024-08-08,68.09,Books,0
TXN0013257,CUST01699,2025-09-02,64.83,Beauty,0
TXN0013258,CUST01699,2025-11-28,57.43,Electronics,0
TXN0013259,CUST01699,2025-05-14,70.11,Electronics,0
TXN0013260,CUST01699,2025-02-17,45.97,Electronics,1
TXN0013261,CUST01699,2025-10-06,93.06,Home & Kitchen,0
TXN0013262,CUST01699,2025-01-26,150.48,Books,0
TXN0013263,CUST01699,2025-01-27,112.3,Home & Kitchen,0
TXN0013264,CUST01699,2025-04-18,144.56,Beauty,0
TXN0013265,CUST01699,2024-04-24,66.45,Beauty,0
TXN0013266,CUST01699,2025-03-09,128.76,Sports,1
TXN0013267,CUST01699,2025-07-21,66.35,Fashion,1
TXN0013268,CUST01699,2024-07-30,58.63,Fashion,1
TXN0013269,CUST01699,2024-08-01,74.18,Electronics,1
TXN0013270,CUST01699,2025-09-25,43.01,Electronics,1
TXN0013271,CUST01699,2024-05-30,96.94,Fashion,0
TXN0013272,CUST01699,2025-03-20,159.89,Electronics,0
TXN0013273,CUST01699,2025-03-10,117.24,Sports,0
TXN0013274,CUST01699,2025-06-11,87.14,Fashion,0
TXN0013275,CUST01699,2024-06-03,56.89,Books,1
TXN0013276,CUST01699,2025-09-05,54.68,Fashion,1
TXN0013277,CUST01699,2025-04-27,66.45,Beauty,0
TXN0013278,CUST01699,2024-07-09,74.7,Books,0
TXN0013279,CUST01699,2025-09-05,96.23,Sports,0
TXN0013280,CUST01699,2024-07-13,63.01,Home & Kitchen,1
TXN0013281,CUST01699,2025-07-20,35.46,Sports,1
TXN0013282,CUST01699,2025-10-21,54.01,Home & Kitchen,0
TXN0013283,CUST01699,2025-12-29,66.71,Beauty,1
TXN0013284,CUST01700,2025-04-22,73.86,Electronics,1
TXN0013285,CUST01700,2025-12-19,27.21,Books,1
TXN0013286,CUST01700,2025-11-09,48.66,Fashion,0
TXN0013287,CUST01700,2025-12-13,143.64,Sports,0
TXN0013288,CUST01700,2025-06-07,16.63,Beauty,1
TXN0013289,CUST01700,2025-03-30,148.66,Electronics,1
TXN0013290,CUST01700,2025-10-25,93.01,Sports,0
TXN0013291,CUST01700,2025-05-04,56.46,Electronics,1
TXN0013292,CUST01700,2025-11-18,63.06,Fashion,0
TXN0013293,CUST01700,2025-10-15,41.22,Fashion,0
TXN0013294,CUST01700,2025-07-16,84.69,Fashion,0
TXN0013295,CUST01700,2025-07-17,46.84,Home & Kitchen,1
TXN0013296,CUST01700,2025-09-13,48.5,Fashion,1
TXN0013297,CUST01702,2025-06-08,121.09,Books,0
TXN0013298,CUST01702,2024-04-11,38.01,Books,0
TXN0013299,CUST01702,2024-05-15,36.79,Beauty,0
TXN0013300,CUST01702,2025-02-28,60.92,Electronics,0
TXN0013301,CUST01702,2025-12-18,22.25,Home & Kitchen,0
TXN0013302,CUST01702,2024-06-21,196.79,Electronics,0
TXN0013303,CUST01702,2024-07-18,59.45,Sports,1
TXN0013304,CUST01702,2024-03-16,7.5,Electronics,1
TXN0013305,CUST01702,2024-08-02,80.76,Electronics,0
TXN0013306,CUST01702,2024-08-10,169.92,Sports,0
TXN0013307,CUST01702,2025-02-04,73.69,Books,0
TXN0013308,CUST01702,2025-12-13,13.27,Home & Kitchen,0
TXN0013309,CUST01702,2024-08-19,74.11,Sports,0
TXN0013310,CUST01702,2025-10-20,37.97,Sports,0
TXN0013311,CUST01702,2025-08-31,24.28,Electronics,0
TXN0013312,CUST01702,2024-06-28,56.01,Home & Kitchen,1
TXN0013313,CUST01702,2025-07-01,52.87,Fashion,1
TXN0013314,CUST01702,2025-09-02,51.64,Home & Kitchen,0
TXN0013315,CUST01702,2024-10-02,66.34,Fashion,1
TXN0013316,CUST01702,2025-07-04,40.02,Beauty,0
TXN0013317,CUST01702,2024-12-15,156.79,Fashion,0
TXN0013318,CUST01702,2024-05-22,49.86,Fashion,1
TXN0013319,CUST01702,2025-04-25,57.91,Books,0
TXN0013320,CUST01702,2025-06-23,69.24,Beauty,1
TXN0013321,CUST01702,2025-12-24,66.05,Beauty,0
TXN0013322,CUST01702,2024-12-03,103.05,Beauty,0
TXN0013323,CUST01702,2025-12-30,71.36,Fashion,0
TXN0013324,CUST01702,2024-11-07,40.39,Electronics,0
TXN0013325,CUST01702,2024-05-23,139.61,Fashion,0
TXN0013326,CUST01702,2024-03-09,24.93,Beauty,0
TXN0013327,CUST01703,2025-02-05,48.93,Sports,0
TXN0013328,CUST01703,2025-10-07,73.86,Books,0
TXN0013329,CUST01703,2024-04-23,15.85,Books,0
TXN0013330,CUST01703,2024-12-23,34.89,Sports,1
TXN0013331,CUST01703,2025-03-17,103.91,Electronics,1
TXN0013332,CUST01703,2025-08-17,6.67,Fashion,0
TXN0013333,CUST01703,2025-10-16,16.36,Books,1
TXN0013334,CUST01703,2025-09-18,34.86,Fashion,0
TXN0013335,CUST01703,2024-05-05,17.69,Sports,0
TXN0013336,CUST01703,2025-08-29,98.22,Fashion,0
TXN0013337,CUST01703,2025-07-18,48.8,Electronics,0
TXN0013338,CUST01703,2025-11-25,24.63,Beauty,0
TXN0013339,CUST01703,2024-12-11,29.44,Sports,1
TXN0013340,CUST01703,2024-07-16,52.8,Electronics,0
TXN0013341,CUST01703,2025-04-12,65.22,Sports,0
TXN0013342,CUST01704,2025-11-26,75.88,Fashion,0
TXN0013343,CUST01706,2025-04-24,38.12,Fashion,0
TXN0013344,CUST01706,2025-09-11,45.72,Books,0
TXN0013345,CUST01706,2025-06-21,17.38,Beauty,1
TXN0013346,CUST01706,2025-06-09,36.71,Books,0
TXN0013347,CUST01706,2025-09-16,93.13,Home & Kitchen,0
TXN0013348,CUST01706,2025-12-28,61.55,Fashion,0
TXN0013349,CUST01706,2025-06-12,56.43,Home & Kitchen,0
TXN0013350,CUST01706,2025-09-22,113.95,Beauty,0
TXN0013351,CUST01709,2025-12-15,8.85,Electronics,1
TXN0013352,CUST01709,2025-05-22,79.3,Beauty,0
TXN0013353,CUST01709,2025-05-27,56.52,Electronics,0
TXN0013354,CUST01709,2025-11-25,35.92,Home & Kitchen,0
TXN0013355,CUST01710,2025-01-29,51.15,Beauty,0
TXN0013356,CUST01710,2024-08-12,50.59,Electronics,0
TXN0013357,CUST01710,2025-04-01,33.16,Fashion,0
TXN0013358,CUST01710,2024-08-01,93.9,Books,1
TXN0013359,CUST01712,2025-10-24,67.94,Books,1
TXN0013360,CUST01712,2025-02-03,76.85,Home & Kitchen,0
TXN0013361,CUST01712,2025-01-20,104.82,Beauty,0
TXN0013362,CUST01712,2025-08-15,27.22,Beauty,0
TXN0013363,CUST01712,2024-12-10,51.91,Sports,1
TXN0013364,CUST01712,2025-02-15,52.66,Fashion,0
TXN0013365,CUST01712,2024-11-09,107.39,Books,0
TXN0013366,CUST01712,2025-06-29,110.31,Fashion,0
TXN0013367,CUST01712,2024-10-18,24.44,Beauty,0
TXN0013368,CUST01712,2025-10-22,66.99,Sports,0
TXN0013369,CUST01712,2025-05-14,130.2,Sports,1
TXN0013370,CUST01712,2025-06-24,134.98,Beauty,0
TXN0013371,CUST01712,2025-12-24,67.43,Books,0
TXN0013372,CUST01712,2025-10-16,86.89,Books,0
TXN0013373,CUST01712,2024-10-25,101.21,Fashion,0
TXN0013374,CUST01712,2025-11-22,73.07,Fashion,0
TXN0013375,CUST01712,2024-11-20,93.26,Sports,1
TXN0013376,CUST01712,2025-05-27,74.16,Sports,0
TXN0013377,CUST01712,2025-05-27,38.4,Home & Kitchen,1
TXN0013378,CUST01712,2025-02-13,26.51,Beauty,0
TXN0013379,CUST01712,2025-12-14,146.24,Electronics,0
TXN0013380,CUST01712,2025-01-26,49.34,Beauty,0
TXN0013381,CUST01712,2025-12-25,138.74,Sports,0
TXN0013382,CUST01712,2025-07-31,59.01,Electronics,0
TXN0013383,CUST01712,2025-11-23,35.95,Beauty,0
TXN0013384,CUST01714,2025-03-23,75.74,Electronics,0
TXN0013385,CUST01714,2025-05-12,34.47,Sports,0
TXN0013386,CUST01714,2025-04-16,31.33,Electronics,0
TXN0013387,CUST01714,2024-12-07,43.8,Books,0
TXN0013388,CUST01714,2025-06-16,72.46,Fashion,1
TXN0013389,CUST01714,2025-06-12,89.66,Books,1
TXN0013390,CUST01714,2025-05-05,51.44,Electronics,0
TXN0013391,CUST01714,2025-05-25,12.01,Home & Kitchen,0
TXN0013392,CUST01714,2025-07-26,25.84,Home & Kitchen,0
TXN0013393,CUST01714,2025-04-09,32.54,Beauty,1
TXN0013394,CUST01714,2025-08-16,46.68,Home & Kitchen,0
TXN0013395,CUST01715,2025-09-11,38.5,Beauty,1
TXN0013396,CUST01716,2025-11-23,100.18,Books,0
TXN0013397,CUST01716,2025-12-03,108.74,Home & Kitchen,0
TXN0013398,CUST01716,2025-12-05,120.08,Home & Kitchen,0
TXN0013399,CUST01716,2025-11-27,61.46,Sports,1
TXN0013400,CUST01716,2025-12-16,165.47,Sports,0
TXN0013401,CUST01716,2025-12-21,83.58,Home & Kitchen,0
TXN0013402,CUST01717,2025-11-14,24.22,Home & Kitchen,0
TXN0013403,CUST01717,2025-02-01,97.33,Beauty,1
TXN0013404,CUST01717,2025-03-07,34.77,Sports,0
TXN0013405,CUST01717,2025-05-29,89.88,Beauty,0
TXN0013406,CUST01717,2025-03-19,135.69,Beauty,1
TXN0013407,CUST01717,2025-06-09,108.66,Books,0
TXN0013408,CUST01717,2025-03-31,18.86,Sports,0
TXN0013409,CUST01717,2025-05-14,19.85,Books,1
TXN0013410,CUST01718,2025-10-30,60.28,Sports,0
TXN0013411,CUST01718,2025-11-19,47.33,Books,0
TXN0013412,CUST01718,2025-07-14,21.51,Sports,0
TXN0013413,CUST01719,2025-04-15,72.84,Sports,0
TXN0013414,CUST01719,2024-09-29,14.07,Books,0
TXN0013415,CUST01719,2024-08-24,64.14,Sports,0
TXN0013416,CUST01719,2025-11-02,36.5,Fashion,1
TXN0013417,CUST01719,2024-09-06,17.96,Beauty,1
TXN0013418,CUST01719,2024-10-16,95.6,Home & Kitchen,0
TXN0013419,CUST01719,2025-08-20,64.99,Electronics,0
TXN0013420,CUST01719,2025-01-11,15.56,Books,0
TXN0013421,CUST01719,2025-10-09,53.84,Beauty,0
TXN0013422,CUST01719,2025-06-20,161.64,Home & Kitchen,0
TXN0013423,CUST01720,2025-08-30,48.51,Sports,0
TXN0013424,CUST01720,2025-07-22,49.37,Sports,1
TXN0013425,CUST01720,2025-05-09,46.68,Sports,0
TXN0013426,CUST01720,2025-09-19,47.23,Books,0
TXN0013427,CUST01720,2025-07-11,74.19,Electronics,1
TXN0013428,CUST01720,2025-03-07,50.5,Home & Kitchen,0
TXN0013429,CUST01720,2025-06-02,151.98,Books,1
TXN0013430,CUST01720,2025-07-22,33.41,Home & Kitchen,0
TXN0013431,CUST01720,2025-07-13,10.42,Home & Kitchen,1
TXN0013432,CUST01720,2025-11-15,45.53,Home & Kitchen,1
TXN0013433,CUST01720,2025-04-25,103.57,Sports,0
TXN0013434,CUST01722,2025-09-02,42.09,Sports,1
TXN0013435,CUST01722,2025-08-01,89.73,Fashion,0
TXN0013436,CUST01722,2025-07-28,71.82,Home & Kitchen,1
TXN0013437,CUST01722,2025-10-26,74.33,Home & Kitchen,1
TXN0013438,CUST01722,2025-09-10,69.13,Fashion,1
TXN0013439,CUST01722,2025-11-27,93.51,Sports,0
TXN0013440,CUST01722,2025-04-28,112.14,Fashion,0
TXN0013441,CUST01722,2025-10-21,87.82,Home & Kitchen,0
TXN0013442,CUST01722,2025-09-07,47.65,Home & Kitchen,0
TXN0013443,CUST01723,2024-10-22,15.32,Fashion,0
TXN0013444,CUST01723,2024-10-01,69.46,Home & Kitchen,1
TXN0013445,CUST01724,2024-08-27,44.52,Sports,1
TXN0013446,CUST01725,2025-06-12,62.45,Books,1
TXN0013447,CUST01725,2025-01-15,89.48,Beauty,1
TXN0013448,CUST01725,2025-10-05,27.49,Home & Kitchen,0
TXN0013449,CUST01725,2025-11-28,31.13,Home & Kitchen,0
TXN0013450,CUST01725,2024-09-20,64.28,Sports,1
TXN0013451,CUST01725,2025-03-09,46.99,Beauty,0
TXN0013452,CUST01725,2024-09-04,32.48,Books,1
TXN0013453,CUST01725,2024-10-12,23.43,Books,0
TXN0013454,CUST01725,2025-05-25,28.04,Fashion,0
TXN0013455,CUST01725,2025-11-20,61.49,Sports,0
TXN0013456,CUST01725,2024-09-12,24.53,Fashion,0
TXN0013457,CUST01725,2024-12-27,85.7,Books,1
TXN0013458,CUST01725,2025-06-14,40.31,Home & Kitchen,0
TXN0013459,CUST01726,2025-12-13,56.05,Fashion,1
TXN0013460,CUST01726,2025-09-30,37.47,Books,0
TXN0013461,CUST01726,2025-08-17,64.28,Books,0
TXN0013462,CUST01726,2025-12-27,57.01,Home & Kitchen,0
TXN0013463,CUST01726,2025-11-06,48.83,Books,0
TXN0013464,CUST01726,2025-12-08,32.5,Sports,1
TXN0013465,CUST01727,2024-10-23,126.75,Sports,1
TXN0013466,CUST01727,2025-05-14,105.84,Home & Kitchen,1
TXN0013467,CUST01727,2025-02-15,45.85,Fashion,0
TXN0013468,CUST01727,2024-09-28,63.85,Beauty,1
TXN0013469,CUST01727,2025-06-26,73.15,Sports,0
TXN0013470,CUST01727,2025-12-11,63.53,Sports,0
TXN0013471,CUST01727,2025-11-17,8.4,Fashion,0
TXN0013472,CUST01727,2025-09-08,46.06,Electronics,0
TXN0013473,CUST01727,2025-08-15,96.85,Books,0
TXN0013474,CUST01727,2025-10-31,27.72,Books,0
TXN0013475,CUST01727,2024-10-09,31.18,Home & Kitchen,1
TXN0013476,CUST01727,2025-09-17,43.39,Books,0
TXN0013477,CUST01727,2024-11-27,40.4,Fashion,0
TXN0013478,CUST01728,2025-07-04,57.31,Fashion,0
TXN0013479,CUST01728,2025-10-21,59.46,Sports,1
TXN0013480,CUST01728,2025-07-25,21.81,Books,1
TXN0013481,CUST01728,2025-05-25,46.96,Home & Kitchen,0
TXN0013482,CUST01728,2025-12-04,34.93,Fashion,0
TXN0013483,CUST01729,2024-12-01,63.73,Books,0
TXN0013484,CUST01729,2025-01-27,5.74,Beauty,1
TXN0013485,CUST01729,2025-01-24,29.1,Home & Kitchen,1
TXN0013486,CUST01729,2025-12-28,37.3,Fashion,0
TXN0013487,CUST01729,2025-09-06,34.44,Beauty,1
TXN0013488,CUST01729,2024-10-25,77.85,Beauty,0
TXN0013489,CUST01729,2025-02-06,2.65,Books,0
TXN0013490,CUST01729,2025-08-30,30.82,Home & Kitchen,1
TXN0013491,CUST01729,2024-10-05,36.92,Sports,0
TXN0013492,CUST01729,2025-02-10,25.66,Beauty,0
TXN0013493,CUST01729,2025-08-08,45.92,Sports,0
TXN0013494,CUST01729,2025-06-12,52.12,Home & Kitchen,0
TXN0013495,CUST01729,2025-08-25,21.55,Fashion,1
TXN0013496,CUST01729,2025-04-26,30.72,Home & Kitchen,0
TXN0013497,CUST01729,2024-12-01,34.48,Sports,0
TXN0013498,CUST01730,2024-08-29,97.53,Electronics,0
TXN0013499,CUST01730,2024-07-03,33.24,Home & Kitchen,0
TXN0013500,CUST01730,2025-10-28,76.57,Electronics,1
TXN0013501,CUST01730,2024-08-29,33.79,Beauty,0
TXN0013502,CUST01730,2024-04-13,5.32,Sports,0
TXN0013503,CUST01730,2025-07-26,59.2,Beauty,0
TXN0013504,CUST01730,2025-08-02,70.42,Electronics,0
TXN0013505,CUST01730,2024-03-28,26.06,Electronics,0
TXN0013506,CUST01730,2025-02-06,71.55,Fashion,0
TXN0013507,CUST01730,2025-05-20,63.91,Home & Kitchen,1
TXN0013508,CUST01730,2025-10-06,59.2,Beauty,1
TXN0013509,CUST01730,2025-01-04,14.4,Beauty,1
TXN0013510,CUST01730,2025-11-24,140.55,Sports,0
TXN0013511,CUST01730,2024-04-24,68.52,Sports,0
TXN0013512,CUST01730,2025-05-25,12.35,Home & Kitchen,0
TXN0013513,CUST01730,2025-07-23,50.41,Sports,0
TXN0013514,CUST01730,2024-12-06,13.25,Sports,0
TXN0013515,CUST01730,2024-08-16,64.22,Beauty,1
TXN0013516,CUST01730,2024-06-09,102.51,Fashion,0
TXN0013517,CUST01730,2025-09-21,44.36,Home & Kitchen,0
TXN0013518,CUST01730,2024-05-11,37.36,Electronics,0
TXN0013519,CUST01730,2024-07-30,107.03,Beauty,1
TXN0013520,CUST01730,2024-04-14,35.03,Books,0
TXN0013521,CUST01730,2025-04-09,103.97,Beauty,0
TXN0013522,CUST01730,2024-08-12,49.12,Sports,0
TXN0013523,CUST01730,2025-12-16,80.8,Electronics,1
TXN0013524,CUST01730,2025-06-17,61.93,Beauty,0
TXN0013525,CUST01730,2025-05-23,32.64,Beauty,0
TXN0013526,CUST01732,2025-11-14,55.13,Beauty,1
TXN0013527,CUST01732,2025-07-12,41.11,Home & Kitchen,0
TXN0013528,CUST01732,2025-05-23,47.21,Electronics,0
TXN0013529,CUST01732,2024-11-15,110.84,Fashion,0
TXN0013530,CUST01733,2025-06-22,5.58,Fashion,0
TXN0013531,CUST01733,2025-09-05,24.95,Electronics,0
TXN0013532,CUST01733,2025-09-19,106.13,Home & Kitchen,0
TXN0013533,CUST01733,2025-06-24,58.84,Electronics,1
TXN0013534,CUST01733,2025-09-08,18.23,Electronics,0
TXN0013535,CUST01733,2025-08-26,18.82,Electronics,1
TXN0013536,CUST01733,2025-11-25,102.31,Home & Kitchen,1
TXN0013537,CUST01733,2025-11-04,65.79,Electronics,0
TXN0013538,CUST01733,2025-11-24,40.64,Sports,0
TXN0013539,CUST01734,2025-10-07,57.09,Sports,1
TXN0013540,CUST01734,2025-05-01,101.94,Home & Kitchen,0
TXN0013541,CUST01734,2025-08-18,92.35,Fashion,0
TXN0013542,CUST01735,2025-01-25,45.89,Electronics,0
TXN0013543,CUST01735,2025-09-20,16.78,Books,0
TXN0013544,CUST01735,2025-06-28,51.67,Books,0
TXN0013545,CUST01735,2025-02-14,55.59,Beauty,0
TXN0013546,CUST01735,2025-08-14,89.46,Fashion,0
TXN0013547,CUST01735,2025-11-26,16.11,Electronics,0
TXN0013548,CUST01735,2025-09-19,23.07,Books,1
TXN0013549,CUST01735,2025-02-28,111.21,Sports,1
TXN0013550,CUST01735,2025-05-22,30.98,Electronics,1
TXN0013551,CUST01735,2025-03-03,20.55,Electronics,1
TXN0013552,CUST01735,2025-01-08,16.25,Electronics,0
TXN0013553,CUST01735,2025-04-03,14.09,Home & Kitchen,0
TXN0013554,CUST01735,2025-01-08,63.92,Sports,0
TXN0013555,CUST01736,2025-12-11,65.87,Books,1
TXN0013556,CUST01736,2025-12-23,108.73,Home & Kitchen,0
TXN0013557,CUST01737,2024-09-24,34.76,Home & Kitchen,1
TXN0013558,CUST01737,2024-05-23,39.74,Beauty,0
TXN0013559,CUST01737,2025-07-26,64.17,Fashion,0
TXN0013560,CUST01737,2025-12-21,66.03,Fashion,1
TXN0013561,CUST01737,2024-12-26,32.07,Fashion,0
TXN0013562,CUST01737,2024-06-21,67.33,Sports,0
TXN0013563,CUST01737,2024-05-03,50.14,Sports,0
TXN0013564,CUST01737,2025-05-28,66.92,Sports,0
TXN0013565,CUST01737,2025-07-12,36.61,Home & Kitchen,0
TXN0013566,CUST01737,2024-09-07,21.22,Sports,0
TXN0013567,CUST01739,2025-08-12,33.16,Home & Kitchen,0
TXN0013568,CUST01740,2024-08-16,18.62,Fashion,0
TXN0013569,CUST01740,2024-12-31,10.06,Fashion,0
TXN0013570,CUST01740,2025-02-21,32.91,Electronics,1
TXN0013571,CUST01740,2025-07-21,64.6,Sports,0
TXN0013572,CUST01740,2025-03-14,89.87,Sports,0
TXN0013573,CUST01740,2025-10-28,48.06,Home & Kitchen,0
TXN0013574,CUST01740,2025-01-03,29.66,Fashion,0
TXN0013575,CUST01742,2025-03-20,58.44,Fashion,1
TXN0013576,CUST01742,2025-07-20,12.62,Beauty,1
TXN0013577,CUST01742,2025-10-12,22.86,Fashion,0
TXN0013578,CUST01742,2025-08-01,33.78,Sports,1
TXN0013579,CUST01742,2025-02-24,25.22,Sports,0
TXN0013580,CUST01743,2025-08-19,88.51,Electronics,0
TXN0013581,CUST01743,2025-10-28,38.68,Fashion,1
TXN0013582,CUST01743,2025-12-02,27.51,Electronics,1
TXN0013583,CUST01743,2025-04-14,40.17,Sports,0
TXN0013584,CUST01743,2025-12-14,64.67,Books,0
TXN0013585,CUST01743,2025-08-28,33.95,Sports,0
TXN0013586,CUST01743,2025-09-19,26.01,Home & Kitchen,0
TXN0013587,CUST01743,2025-07-01,106.11,Beauty,0
TXN0013588,CUST01743,2025-07-18,89.51,Electronics,1
TXN0013589,CUST01743,2025-10-10,36.21,Electronics,1
TXN0013590,CUST01744,2025-10-26,65.8,Fashion,0
TXN0013591,CUST01745,2025-06-17,33.84,Beauty,0
TXN0013592,CUST01745,2025-12-12,38.93,Fashion,0
TXN0013593,CUST01745,2025-07-19,59.31,Fashion,1
TXN0013594,CUST01745,2025-05-14,83.52,Beauty,0
TXN0013595,CUST01745,2025-08-28,51.03,Sports,1
TXN0013596,CUST01745,2025-09-11,15.74,Fashion,0
TXN0013597,CUST01745,2025-06-22,49.65,Fashion,1
TXN0013598,CUST01745,2025-11-17,10.36,Fashion,0
TXN0013599,CUST01745,2025-05-08,78.69,Home & Kitchen,0
TXN0013600,CUST01745,2025-05-09,104.8,Electronics,0
TXN0013601,CUST01745,2025-08-13,52.32,Electronics,0
TXN0013602,CUST01745,2025-06-14,13.19,Fashion,0
TXN0013603,CUST01745,2025-10-19,122.66,Books,0
TXN0013604,CUST01745,2025-09-23,15.08,Home & Kitchen,0
TXN0013605,CUST01745,2025-05-01,13.38,Beauty,0
TXN0013606,CUST01745,2025-05-09,37.7,Sports,1
TXN0013607,CUST01745,2025-03-28,22.85,Sports,0
TXN0013608,CUST01746,2025-10-06,23.63,Beauty,0
TXN0013609,CUST01747,2025-05-11,21.47,Beauty,0
TXN0013610,CUST01747,2025-04-30,12.23,Fashion,0
TXN0013611,CUST01747,2025-07-22,27.92,Fashion,0
TXN0013612,CUST01747,2025-10-02,47.96,Electronics,0
TXN0013613,CUST01747,2025-05-15,45.76,Electronics,1
TXN0013614,CUST01747,2025-03-13,32.23,Beauty,1
TXN0013615,CUST01747,2025-10-30,88.87,Books,0
TXN0013616,CUST01749,2025-01-05,54.72,Beauty,1
TXN0013617,CUST01749,2025-04-01,19.15,Beauty,1
TXN0013618,CUST01749,2025-02-07,30.82,Fashion,1
TXN0013619,CUST01749,2025-05-03,139.14,Books,0
TXN0013620,CUST01749,2025-08-07,18.75,Beauty,0
TXN0013621,CUST01749,2024-11-17,57.13,Sports,0
TXN0013622,CUST01749,2025-01-09,18.63,Beauty,0
TXN0013623,CUST01749,2025-05-28,26.79,Electronics,0
TXN0013624,CUST01749,2024-10-28,68.75,Sports,0
TXN0013625,CUST01752,2025-12-08,35.33,Home & Kitchen,0
TXN0013626,CUST01752,2025-11-11,49.03,Fashion,0
TXN0013627,CUST01753,2025-12-12,165.6,Books,0
TXN0013628,CUST01754,2025-06-10,4.92,Beauty,0
TXN0013629,CUST01754,2024-11-04,145.38,Beauty,0
TXN0013630,CUST01754,2025-03-13,29.85,Sports,0
TXN0013631,CUST01754,2025-04-24,64.76,Home & Kitchen,0
TXN0013632,CUST01754,2024-11-19,82.01,Home & Kitchen,0
TXN0013633,CUST01754,2025-08-08,97.45,Electronics,0
TXN0013634,CUST01754,2025-07-26,81.87,Beauty,0
TXN0013635,CUST01754,2024-12-12,33.91,Sports,0
TXN0013636,CUST01754,2025-08-22,35.31,Sports,0
TXN0013637,CUST01754,2025-02-17,32.68,Beauty,0
TXN0013638,CUST01754,2025-11-05,92.3,Beauty,1
TXN0013639,CUST01754,2025-07-17,25.5,Sports,0
TXN0013640,CUST01754,2025-10-29,98.64,Fashion,1
TXN0013641,CUST01754,2024-10-08,13.87,Home & Kitchen,0
TXN0013642,CUST01754,2025-11-18,24.5,Fashion,1
TXN0013643,CUST01754,2024-08-04,22.53,Books,0
TXN0013644,CUST01754,2025-09-17,77.85,Electronics,1
TXN0013645,CUST01754,2025-03-03,81.85,Sports,0
TXN0013646,CUST01755,2024-10-06,102.35,Books,0
TXN0013647,CUST01755,2025-09-17,59.03,Books,0
TXN0013648,CUST01755,2025-04-17,104.71,Beauty,0
TXN0013649,CUST01755,2025-06-09,24.64,Fashion,0
TXN0013650,CUST01755,2025-07-03,121.08,Beauty,1
TXN0013651,CUST01755,2024-05-31,66.81,Fashion,1
TXN0013652,CUST01755,2025-10-07,65.81,Fashion,1
TXN0013653,CUST01755,2025-01-25,65.62,Home & Kitchen,0
TXN0013654,CUST01755,2025-07-12,101.4,Home & Kitchen,0
TXN0013655,CUST01755,2025-07-19,86.54,Beauty,0
TXN0013656,CUST01755,2025-09-20,75.85,Home & Kitchen,0
TXN0013657,CUST01755,2025-02-24,75.36,Fashion,0
TXN0013658,CUST01755,2025-01-02,64.42,Books,0
TXN0013659,CUST01755,2025-05-04,113.62,Home & Kitchen,1
TXN0013660,CUST01755,2025-01-09,98.23,Fashion,0
TXN0013661,CUST01755,2025-11-20,119.73,Beauty,1
TXN0013662,CUST01755,2025-01-29,76.53,Sports,1
TXN0013663,CUST01755,2025-05-10,130.11,Beauty,0
TXN0013664,CUST01755,2025-05-06,45.34,Electronics,0
TXN0013665,CUST01755,2025-01-11,92.29,Books,0
TXN0013666,CUST01755,2024-07-15,24.1,Sports,0
TXN0013667,CUST01755,2024-10-31,157.4,Fashion,0
TXN0013668,CUST01755,2024-05-15,26.6,Books,0
TXN0013669,CUST01755,2024-09-12,92.06,Books,0
TXN0013670,CUST01755,2024-11-03,311.26,Electronics,0
TXN0013671,CUST01755,2025-03-11,35.81,Beauty,0
TXN0013672,CUST01755,2024-07-15,51.71,Books,0
TXN0013673,CUST01755,2024-04-23,116.68,Electronics,0
TXN0013674,CUST01755,2025-01-16,62.97,Beauty,0
TXN0013675,CUST01756,2025-03-23,40.77,Sports,1
TXN0013676,CUST01757,2025-06-19,37.17,Home & Kitchen,0
TXN0013677,CUST01757,2025-08-22,72.5,Home & Kitchen,1
TXN0013678,CUST01757,2025-05-10,81.09,Beauty,1
TXN0013679,CUST01757,2025-05-23,50.62,Electronics,0
TXN0013680,CUST01757,2025-11-24,75.51,Beauty,0
TXN0013681,CUST01757,2025-06-17,54.75,Beauty,1
TXN0013682,CUST01757,2025-07-19,49.0,Books,0
TXN0013683,CUST01757,2025-04-28,50.53,Beauty,0
TXN0013684,CUST01757,2025-12-30,152.38,Beauty,1
TXN0013685,CUST01757,2025-04-24,49.0,Electronics,0
TXN0013686,CUST01757,2025-08-26,30.96,Beauty,0
TXN0013687,CUST01758,2025-11-26,28.71,Home & Kitchen,1
TXN0013688,CUST01758,2025-02-04,24.17,Home & Kitchen,0
TXN0013689,CUST01758,2025-06-03,54.65,Fashion,1
TXN0013690,CUST01758,2025-10-28,35.53,Home & Kitchen,0
TXN0013691,CUST01759,2025-12-28,47.34,Home & Kitchen,0
