customer_id,signup_date,age,gender,region,acquisition_channel
CUST01610,2025-08-28,57,Other,East,Organic Search
CUST01611,2024-11-28,42,Female,West,Paid Ads
CUST01612,2024-02-28,36,Male,South,Referral
CUST01613,2024-12-02,39,Other,North,Email Campaign
CUST01614,2025-09-06,29,Other,East,Social Media
CUST01615,2025-08-01,30,Other,Central,Referral
CUST01616,2025-11-30,39,Male,East,Email Campaign
CUST01617,2024-11-24,32,Male,South,Email Campaign
CUST01618,2024-03-31,47,Male,Central,Paid Ads
CUST01619,2025-06-30,19,Female,Central,Email Campaign
CUST01620,2024-08-20,36,Female,North,Referral
CUST01621,2025-12-10,37,Male,South,Referral
CUST01622,2025-09-15,41,Female,East,Referral
CUST01623,2025-05-11,41,Male,Central,Email Campaign
CUST01624,2024-05-09,31,Female,Central,Organic Search
CUST01625,2024-01-16,32,Male,East,Social Media
CUST01626,2025-02-28,42,Male,Central,Email Campaign
CUST01627,2024-01-19,42,Male,North,Referral
CUST01628,2025-01-09,41,Female,North,Social Media
CUST01629,2024-09-29,51,Female,Central,Referral
CUST01630,2025-11-04,19,Male,Central,Referral
CUST01631,2024-11-12,40,Other,Central,Social Media
CUST01632,2024-07-14,24,Female,North,Referral
CUST01633,2025-11-30,39,Other,South,Referral
CUST01634,2024-04-18,30,Other,North,Organic Search
CUST01635,2024-12-23,27,Male,Central,Email Campaign
CUST01636,2024-07-31,24,Male,North,Paid Ads
CUST01637,2025-11-05,47,Other,South,Social Media
CUST01638,2024-01-05,18,Male,South,Email Campaign
CUST01639,2025-10-25,38,Other,West,Organic Search
CUST01640,2024-06-29,44,Other,South,Organic Search
CUST01641,2025-04-30,41,Female,East,Organic Search
CUST01642,2024-10-10,18,Male,North,Organic Search
CUST01643,2025-11-15,37,Male,East,Email Campaign
CUST01644,2024-06-08,52,Male,Central,Paid Ads
CUST01645,2025-05-01,41,Female,West,Social Media
CUST01646,2024-09-16,38,Female,West,Social Media
CUST01647,2024-04-29,19,Female,North,Social Media
CUST01648,2025-07-01,23,Other,North,Email Campaign
CUST01649,2025-07-09,18,Male,Central,Organic Search
CUST01650,2024-06-15,48,Other,Central,Organic Search
CUST01651,2024-12-19,39,Other,North,Referral
CUST01652,2025-11-07,64,Other,North,Referral
CUST01653,2025-08-27,40,Other,East,Email Campaign
CUST01654,2025-02-12,24,Male,East,Social Media
CUST01655,2024-09-17,36,Female,West,Organic Search
CUST01656,2025-08-29,27,Female,South,Email Campaign
CUST01657,2025-11-07,47,Male,South,Social Media
CUST01658,2025-12-04,34,Other,East,Paid Ads
CUST01659,2025-01-03,24,Female,East,Organic Search
CUST01660,2024-02-06,49,Other,Central,Paid Ads
CUST01661,2024-09-27,21,Male,North,Organic Search
CUST01662,2024-08-12,25,Other,Central,Social Media
CUST01663,2024-08-04,37,Other,Central,Organic Search
CUST01664,2025-02-07,42,Female,South,Referral
CUST01665,2025-12-16,51,Male,West,Email Campaign
CUST01666,2024-03-03,49,Male,South,Paid Ads
CUST01667,2024-02-14,56,Male,Central,Referral
CUST01668,2025-08-12,45,Male,North,Paid Ads
CUST01669,2025-08-13,20,Other,Central,Organic Search
CUST01670,2025-10-29,35,Other,West,Email Campaign
CUST01671,2024-05-19,52,Male,East,Organic Search
CUST01672,2024-03-28,19,Female,North,Paid Ads
CUST01673,2024-06-16,32,Other,Central,Social Media
CUST01674,2024-06-01,21,Female,East,Paid Ads
CUST01675,2024-09-30,30,Other,South,Organic Search
CUST01676,2024-08-09,46,Female,Central,Organic Search
CUST01677,2024-12-20,43,Male,East,Social Media
CUST01678,2024-09-08,42,Female,East,Email Campaign
CUST01679,2024-08-06,39,Other,East,Email Campaign
CUST01680,2024-10-13,33,Male,Central,Email Campaign
CUST01681,2025-04-30,28,Female,East,Social Media
CUST01682,2024-07-24,50,Male,North,Referral
CUST01683,2025-05-23,46,Male,South,Social Media
CUST01684,2025-10-02,24,Female,East,Paid Ads
CUST01685,2025-06-10,18,Other,East,Social Media
CUST01686,2024-08-21,44,Female,West,Referral
CUST01687,2025-09-14,61,Female,West,Email Campaign
CUST01688,2024-02-05,50,Male,South,Email Campaign
CUST01689,2024-12-10,26,Male,East,Paid Ads
CUST01690,2024-08-13,31,Other,South,Referral
CUST01691,2024-11-20,42,Other,North,Organic Search
CUST01692,2025-06-27,46,Male,Central,Organic Search
CUST01693,2025-06-21,41,Other,Central,Social Media
CUST01694,2025-02-08,28,Other,South,Organic Search
CUST01695,2024-11-16,31,Other,East,Email Campaign
CUST01696,2024-02-27,38,Other,West,Paid Ads
CUST01697,2024-07-23,24,Female,West,Paid Ads
CUST01698,2025-07-10,39,Other,East,Paid Ads
CUST01699,2024-03-14,18,Female,Central,Email Campaign
CUST01700,2025-03-30,62,Male,West,Referral
CUST01701,2025-08-02,29,Other,North,Paid Ads
CUST01702,2024-02-04,40,Other,South,Email Campaign
CUST01703,2024-04-04,29,Male,West,Paid Ads
CUST01704,2025-11-24,20,Male,Central,Email Campaign
CUST01705,2025-05-12,41,Other,South,Social Media
CUST01706,2025-03-23,31,Female,North,Paid Ads
CUST01707,2025-11-29,27,Female,South,Organic Search
CUST01708,2025-12-29,26,Female,East,Paid Ads
CUST01709,2025-05-22,43,Male,South,Email Campaign
CUST01710,2024-03-30,50,Female,West,Social Media
CUST01711,2025-11-18,36,Female,North,Organic Search
CUST01712,2024-09-10,48,Other,East,Organic Search
CUST01713,2025-05-06,29,Other,Central,Referral
CUST01714,2024-11-24,37,Other,East,Email Campaign
CUST01715,2025-03-24,41,Other,Central,Paid Ads
CUST01716,2025-11-11,18,Female,West,Referral
CUST01717,2024-11-30,54,Other,North,Email Campaign
CUST01718,2025-05-15,24,Female,West,Paid Ads
CUST01719,2024-08-08,42,Other,West,Referral
CUST01720,2025-02-22,27,Female,West,Social Media
CUST01721,2025-09-15,18,Other,North,Email Campaign
CUST01722,2025-04-14,18,Male,West,Paid Ads
CUST01723,2024-06-20,52,Male,North,Email Campaign
CUST01724,2024-06-19,34,Other,East,Paid Ads
CUST01725,2024-05-14,44,Male,South,Paid Ads
CUST01726,2025-08-13,46,Female,Central,Organic Search
CUST01727,2024-08-27,27,Other,South,Social Media
CUST01728,2025-02-11,39,Female,North,Social Media
CUST01729,2024-05-11,51,Other,West,Social Media
CUST01730,2024-02-04,41,Male,Central,Paid Ads
CUST01731,2025-07-27,24,Other,West,Organic Search
CUST01732,2024-07-10,22,Male,North,Paid Ads
CUST01733,2025-05-29,52,Other,Central,Paid Ads
CUST01734,2025-04-17,60,Male,Central,Organic Search
CUST01735,2024-09-03,48,Other,South,Organic Search
CUST01736,2025-11-23,43,Male,East,Paid Ads
CUST01737,2024-03-14,41,Other,West,Email Campaign
CUST01738,2025-07-01,53,Other,North,Referral
CUST01739,2025-08-07,32,Male,South,Social Media
CUST01740,2024-08-07,47,Other,West,Social Media
CUST01741,2025-12-29,23,Male,South,Social Media
CUST01742,2024-05-03,41,Other,South,Email Campaign
CUST01743,2024-12-12,43,Male,Central,Email Campaign
CUST01744,2025-09-30,31,Female,South,Referral
CUST01745,2025-03-28,30,Female,Central,Email Campaign
CUST01746,2025-02-19,32,Male,South,Social Media
CUST01747,2024-08-04,18,Female,South,Organic Search
CUST01748,2025-12-13,23,Male,South,Email Campaign
CUST01749,2024-09-05,18,Other,West,Paid Ads
CUST01750,2024-07-04,42,Other,North,Paid Ads
CUST01751,2024-03-13,46,Female,Central,Email Campaign
CUST01752,2025-11-08,41,Male,Central,Email Campaign
CUST01753,2025-10-24,23,Male,North,Social Media
CUST01754,2024-07-31,50,Other,South,Email Campaign
CUST01755,2024-04-10,35,Other,North,Social Media
CUST01756,2024-04-08,27,Other,West,Referral
CUST01757,2025-03-26,32,Male,Central,Social Media
CUST01758,2025-01-11,50,Male,West,Social Media
CUST01759,2025-04-22,21,Female,Central,Email Campaign
CUST01760,2024-11-14,47,Male,West,Paid Ads
CUST01761,2025-02-02,44,Female,West,Paid Ads
CUST01762,2025-11-16,27,Male,East,Email Campaign
CUST01763,2025-11-20,46,Other,West,Referral
CUST01764,2025-06-30,30,Male,North,Organic Search
CUST01765,2024-09-24,25,Other,Central,Organic Search
CUST01766,2024-08-05,61,Other,North,Social Media
CUST01767,2025-10-17,42,Other,South,Referral
CUST01768,2024-02-17,45,Female,East,Organic Search
CUST01769,2025-09-30,54,Male,West,Email Campaign
CUST01770,2025-05-18,48,Female,East,Email Campaign
CUST01771,2024-09-19,25,Female,Central,Referral
CUST01772,2024-06-13,42,Other,East,Social Media
CUST01773,2024-10-10,27,Male,West,Email Campaign
CUST01774,2025-09-28,40,Other,West,Paid Ads
CUST01775,2025-07-27,48,Female,Central,Email Campaign
CUST01776,2025-11-06,23,Female,East,Referral
CUST01777,2025-07-10,30,Other,East,Social Media
CUST01778,2025-07-25,34,Other,South,Organic Search
CUST01779,2024-03-02,23,Other,South,Social Media
CUST01780,2025-11-21,59,Other,South,Organic Search
CUST01781,2024-07-16,40,Male,Central,Social Media
CUST01782,2024-12-13,26,Female,Central,Email Campaign
CUST01783,2024-11-08,50,Other,North,Paid Ads
CUST01784,2024-09-09,49,Female,North,Organic Search
CUST01785,2024-02-19,44,Male,West,Email Campaign
CUST01786,2025-12-03,18,Female,North,Organic Search
CUST01787,2024-10-29,43,Female,South,Referral
CUST01788,2024-10-14,53,Male,Central,Organic Search
CUST01789,2025-03-17,24,Other,West,Social Media
CUST01790,2024-01-12,34,Other,Central,Referral
CUST01791,2024-06-14,46,Other,Central,Organic Search
CUST01792,2024-12-20,27,Male,West,Social Media
CUST01793,2025-11-02,55,Male,South,Email Campaign
CUST01794,2024-01-07,31,Female,South,Organic Search
CUST01795,2025-02-14,51,Other,Central,Email Campaign
CUST01796,2024-10-22,18,Other,South,Email Campaign
CUST01797,2024-11-05,27,Male,North,Referral
CUST01798,2025-02-15,47,Male,North,Paid Ads
CUST01799,2024-06-14,51,Male,East,Social Media
CUST01800,2024-06-29,43,Female,West,Social Media
CUST01801,2025-04-13,29,Other,South,Email Campaign
CUST01802,2025-03-14,18,Male,North,Organic Search
CUST01803,2025-11-27,18,Other,East,Email Campaign
CUST01804,2025-10-03,18,Other,East,Referral
CUST01805,2024-11-11,45,Female,South,Email Campaign
CUST01806,2024-05-14,57,Male,West,Social Media
CUST01807,2024-06-21,35,Other,North,Referral
CUST01808,2025-11-29,45,Male,West,Email Campaign
CUST01809,2025-01-15,34,Male,Central,Organic Search
CUST01810,2025-03-12,26,Other,East,Referral
CUST01811,2025-06-28,31,Male,Central,Referral
CUST01812,2025-10-10,32,Other,Central,Referral
CUST01813,2024-10-20,27,Other,West,Social Media
CUST01814,2025-11-21,38,Other,West,Paid Ads
CUST01815,2025-02-14,43,Female,West,Social Media
CUST01816,2025-05-17,25,Other,North,Social Media
CUST01817,2025-04-16,48,Male,East,Organic Search
CUST01818,2024-08-19,41,Female,South,Paid Ads
CUST01819,2025-11-22,55,Female,West,Referral
CUST01820,2024-05-28,29,Other,Central,Organic Search
CUST01821,2024-07-15,20,Other,East,Paid Ads
CUST01822,2025-09-07,32,Female,North,Social Media
CUST01823,2025-12-10,49,Other,East,Organic Search
CUST01824,2024-04-21,44,Other,South,Social Media
CUST01825,2025-03-07,39,Female,East,Paid Ads
CUST01826,2024-09-15,32,Other,East,Paid Ads
CUST01827,2025-07-21,44,Other,South,Social Media
CUST01828,2025-06-24,36,Other,South,Paid Ads
CUST01829,2025-09-20,30,Other,South,Referral
CUST01830,2025-08-18,45,Male,South,Paid Ads
CUST01831,2025-10-28,66,Male,Central,Referral
CUST01832,2024-01-12,52,Male,North,Organic Search
CUST01833,2025-12-28,46,Male,West,Email Campaign
CUST01834,2025-07-29,39,Male,Central,Organic Search
CUST01835,2025-01-14,37,Female,East,Email Campaign
CUST01836,2025-04-24,18,Female,West,Email Campaign
CUST01837,2025-06-19,23,Female,West,Paid Ads
CUST01838,2024-04-30,37,Other,East,Social Media
CUST01839,2025-03-05,28,Male,Central,Paid Ads
CUST01840,2024-06-26,38,Male,Central,Social Media
CUST01841,2025-07-26,38,Female,Central,Organic Search
CUST01842,2025-06-11,42,Other,East,Social Media
CUST01843,2025-01-17,27,Other,South,Social Media
CUST01844,2025-08-20,39,Male,Central,Social Media
CUST01845,2024-03-10,35,Female,North,Organic Search
CUST01846,2024-03-31,33,Other,South,Social Media
CUST01847,2024-03-11,20,Other,North,Referral
CUST01848,2024-06-12,53,Female,Central,Referral
CUST01849,2024-06-13,46,Male,Central,Referral
CUST01850,2025-08-29,42,Male,East,Social Media
CUST01851,2024-03-29,23,Other,East,Referral
CUST01852,2025-06-15,34,Male,West,Social Media
CUST01853,2024-12-20,45,Male,West,Referral
CUST01854,2024-10-02,38,Female,West,Referral
CUST01855,2024-12-11,24,Female,South,Email Campaign
CUST01856,2025-08-05,18,Male,Central,Paid Ads
CUST01857,2024-08-21,71,Male,East,Paid Ads
CUST01858,2025-07-09,34,Other,West,Social Media
CUST01859,2024-08-21,34,Male,South,Paid Ads
CUST01860,2025-12-12,33,Female,North,Paid Ads
CUST01861,2024-11-18,43,Female,West,Paid Ads
CUST01862,2024-09-06,18,Other,Central,Email Campaign
CUST01863,2025-11-06,21,Other,East,Social Media
CUST01864,2024-11-16,29,Female,East,Email Campaign
CUST01865,2024-05-24,55,Other,North,Social Media
CUST01866,2025-01-29,32,Male,South,Organic Search
CUST01867,2025-06-03,41,Male,East,Social Media
CUST01868,2025-05-20,35,Other,North,Social Media
CUST01869,2025-09-26,36,Other,East,Referral
CUST01870,2024-02-27,35,Female,East,Email Campaign
CUST01871,2025-10-22,37,Other,East,Referral
CUST01872,2025-01-16,40,Male,West,Organic Search
CUST01873,2025-05-06,48,Female,Central,Paid Ads
CUST01874,2024-03-20,23,Other,Central,Email Campaign
CUST01875,2025-11-30,45,Male,East,Referral
CUST01876,2024-07-29,45,Female,Central,Social Media
CUST01877,2024-07-18,54,Other,West,Organic Search
CUST01878,2024-02-24,30,Female,Central,Referral
CUST01879,2024-03-12,46,Female,South,Paid Ads
CUST01880,2025-07-15,36,Other,East,Social Media
CUST01881,2024-09-10,31,Other,Central,Email Campaign
CUST01882,2024-12-07,43,Female,North,Organic Search
CUST01883,2025-10-24,52,Male,East,Paid Ads
CUST01884,2024-02-14,66,Female,East,Referral
CUST01885,2024-01-23,48,Other,East,Email Campaign
CUST01886,2025-08-08,49,Other,West,Referral
CUST01887,2024-07-29,29,Female,East,Email Campaign
CUST01888,2024-12-08,21,Other,West,Social Media
CUST01889,2025-11-21,39,Male,South,Organic Search
CUST01890,2025-08-08,31,Male,South,Referral
CUST01891,2025-01-03,23,Other,North,Paid Ads
CUST01892,2024-08-11,40,Male,West,Organic Search
CUST01893,2024-05-27,29,Male,North,Social Media
CUST01894,2024-04-11,49,Other,North,Organic Search
CUST01895,2025-03-25,27,Female,Central,Organic Search
CUST01896,2025-08-12,43,Male,East,Email Campaign
CUST01897,2024-02-20,28,Male,North,Social Media
CUST01898,2025-03-31,57,Female,South,Paid Ads
CUST01899,2025-10-25,28,Other,East,Social Media
CUST01900,2024-02-05,23,Other,South,Paid Ads
CUST01901,2024-03-27,18,Other,South,Organic Search
CUST01902,2025-07-16,24,Male,East,Referral
CUST01903,2024-09-13,25,Female,West,Email Campaign
CUST01904,2025-05-10,33,Female,Central,Social Media
CUST01905,2024-09-13,41,Male,Central,Paid Ads
CUST01906,2025-11-21,28,Other,Central,Social Media
CUST01907,2024-09-30,47,Other,Central,Social Media
CUST01908,2024-05-02,39,Other,Central,Referral
CUST01909,2025-08-13,54,Female,West,Email Campaign
CUST01910,2025-09-17,53,Male,North,Social Media
CUST01911,2024-03-07,57,Female,East,Social Media
CUST01912,2025-02-28,41,Female,South,Referral
CUST01913,2025-07-12,32,Male,North,Email Campaign
CUST01914,2024-05-01,40,Male,East,Referral
CUST01915,2024-01-13,51,Female,Central,Organic Search
CUST01916,2025-04-09,18,Other,West,Social Media
CUST01917,2024-05-30,38,Female,North,Social Media
CUST01918,2025-12-25,52,Female,Central,Paid Ads
CUST01919,2025-03-22,45,Male,Central,Referral
CUST01920,2025-01-19,35,Male,West,Email Campaign
CUST01921,2025-04-01,29,Female,West,Paid Ads
CUST01922,2024-05-16,21,Male,West,Social Media
CUST01923,2025-01-28,47,Male,East,Organic Search
CUST01924,2025-02-02,49,Female,South,Email Campaign
CUST01925,2024-10-29,37,Other,East,Referral
CUST01926,2024-09-29,44,Other,Central,Referral
CUST01927,2025-12-12,30,Female,South,Organic Search
CUST01928,2024-08-06,35,Male,South,Referral
CUST01929,2024-11-05,56,Male,West,Email Campaign
CUST01930,2024-11-06,37,Female,East,Email Campaign
CUST01931,2024-09-14,54,Female,South,Referral
CUST01932,2025-01-01,39,Male,South,Organic Search
CUST01933,2024-07-07,41,Other,North,Paid Ads
CUST01934,2025-02-08,36,Male,East,Referral
CUST01935,2024-01-21,40,Male,West,Organic Search
CUST01936,2024-09-08,66,Male,North,Paid Ads
CUST01937,2024-05-15,36,Male,West,Paid Ads
CUST01938,2024-02-06,44,Female,West,Referral
CUST01939,2025-05-17,46,Female,East,Social Media
CUST01940,2025-06-05,75,Other,North,Referral
CUST01941,2024-05-12,18,Male,South,Organic Search
CUST01942,2025-03-27,34,Female,West,Organic Search
CUST01943,2025-07-31,29,Other,West,Paid Ads
CUST01944,2025-11-17,36,Male,East,Social Media
CUST01945,2025-05-11,38,Male,North,Paid Ads
CUST01946,2025-02-02,35,Female,West,Paid Ads
CUST01947,2025-11-08,18,Other,North,Paid Ads
CUST01948,2025-11-21,62,Female,North,Email Campaign
CUST01949,2024-11-22,35,Other,South,Social Media
CUST01950,2025-02-11,18,Female,East,Referral
CUST01951,2024-04-24,53,Male,North,Email Campaign
CUST01952,2024-08-24,38,Other,North,Referral
CUST01953,2025-11-07,46,Female,East,Paid Ads
CUST01954,2025-11-08,44,Female,North,Paid Ads
CUST01955,2025-01-06,64,Male,South,Social Media
CUST01956,2025-06-03,29,Female,North,Paid Ads
CUST01957,2025-01-30,35,Female,Central,Organic Search
CUST01958,2025-04-30,28,Female,South,Organic Search
CUST01959,2025-12-14,18,Male,Central,Social Media
CUST01960,2025-08-22,37,Other,Central,Paid Ads
CUST01961,2025-09-09,42,Female,North,Paid Ads
CUST01962,2025-09-14,34,Male,West,Organic Search
CUST01963,2024-08-08,46,Other,Central,Referral
CUST01964,2024-09-03,38,Other,North,Organic Search
CUST01965,2024-10-04,33,Female,South,Email Campaign
CUST01966,2025-10-02,21,Male,South,Social Media
CUST01967,2024-12-19,37,Male,East,Email Campaign
CUST01968,2024-07-02,41,Other,East,Social Media
CUST01969,2024-04-19,45,Other,South,Organic Search
CUST01970,2025-10-20,19,Other,West,Referral
CUST01971,2024-12-26,42,Other,South,Referral
CUST01972,2024-03-21,55,Male,West,Social Media
CUST01973,2025-01-05,49,Other,East,Email Campaign
CUST01974,2025-12-02,65,Other,West,Paid Ads
CUST01975,2025-01-21,18,Other,South,Email Campaign
CUST01976,2024-05-13,29,Female,East,Social Media
CUST01977,2024-10-11,36,Female,Central,Email Campaign
CUST01978,2025-04-25,33,Male,North,Email Campaign
CUST01979,2025-12-15,28,Male,West,Referral
CUST01980,2025-11-15,38,Female,Central,Referral
CUST01981,2025-07-30,40,Female,North,Email Campaign
CUST01982,2025-10-09,38,Female,South,Organic Search
CUST01983,2024-03-22,25,Other,East,Email Campaign
CUST01984,2024-12-03,38,Male,East,Organic Search
CUST01985,2024-01-08,37,Other,Central,Social Media
CUST01986,2025-12-08,21,Male,Central,Social Media
CUST01987,2025-05-15,19,Other,South,Email Campaign
CUST01988,2024-06-01,47,Female,East,Social Media
CUST01989,2025-12-23,34,Other,East,Organic Search
CUST01990,2025-06-30,37,Male,Central,Organic Search
CUST01991,2024-02-26,34,Male,South,Paid Ads
CUST01992,2025-07-19,37,Male,South,Organic Search
CUST01993,2025-10-02,43,Female,South,Organic Search
CUST01994,2025-07-01,48,Male,Central,Social Media
CUST01995,2025-07-13,19,Other,West,Email Campaign
CUST01996,2025-05-24,38,Other,Central,Referral
CUST01997,2025-12-21,29,Male,East,Paid Ads
CUST01998,2024-05-10,30,Other,North,Organic Search
CUST01999,2025-11-29,50,Male,West,Organic Search
CUST02000,2025-09-23,33,Female,North,Referral
